,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
0,hmd,1,1.177396297454834,0.930195689201355,-1.211290717124939,177.6614392396244,129.88782350973085,-165.11110595224338
1,controller,1,1.177396297454834,0.930195689201355,-1.211290717124939,177.6614392396244,129.88782350973085,-165.11110595224338
2,hmd,1,1.1774038076400757,0.9302018880844116,-1.2112928628921509,177.66301699042398,129.88869391775646,-165.11240406902527
3,controller,1,1.1774038076400757,0.9302018880844116,-1.2112928628921509,177.66301699042398,129.88869391775646,-165.11240406902527
4,hmd,1,1.1775269508361816,0.9303228855133057,-1.2110329866409302,177.66115004649612,129.8852428025339,-165.11508977522698
5,controller,1,1.1775269508361816,0.9303228855133057,-1.2110329866409302,177.66115004649612,129.8852428025339,-165.11508977522698
6,hmd,1,1.1775023937225342,0.9302314519882202,-1.2112518548965454,177.6605659078577,129.8869417165718,-165.11334998817438
7,controller,1,1.1775023937225342,0.9302314519882202,-1.2112518548965454,177.6605659078577,129.8869417165718,-165.11334998817438
8,hmd,1,1.1776889562606812,0.930329442024231,-1.2108575105667114,177.6618207267242,129.88436578403292,-165.12228919850713
9,controller,1,1.1776889562606812,0.930329442024231,-1.2108575105667114,177.6618207267242,129.88436578403292,-165.12228919850713
10,hmd,1,1.1774637699127197,0.9301667213439941,-1.2111197710037231,177.6721434050527,129.8903763978726,-165.12339559222715
11,controller,1,1.1774637699127197,0.9301667213439941,-1.2111197710037231,177.6721434050527,129.8903763978726,-165.12339559222715
12,hmd,1,1.1775426864624023,0.9302949905395508,-1.2109383344650269,177.66891971829403,129.88686496418217,-165.12192395887035
13,controller,1,1.1775426864624023,0.9302949905395508,-1.2109383344650269,177.66891971829403,129.88686496418217,-165.12192395887035
14,hmd,1,1.177560806274414,0.9303077459335327,-1.2109087705612183,177.6690991401354,129.88640174937282,-165.12103642067532
15,controller,1,1.177560806274414,0.9303077459335327,-1.2109087705612183,177.6690991401354,129.88640174937282,-165.12103642067532
16,hmd,1,1.1774383783340454,0.9302452802658081,-1.2109681367874146,177.67336478620047,129.88884806444028,-165.12120706750505
17,controller,1,1.1774383783340454,0.9302452802658081,-1.2109681367874146,177.67336478620047,129.88884806444028,-165.12120706750505
18,hmd,1,1.177445650100708,0.9302554130554199,-1.2109357118606567,177.67179064657952,129.8886272156197,-165.12086029628296
19,controller,1,1.177445650100708,0.9302554130554199,-1.2109357118606567,177.67179064657952,129.8886272156197,-165.12086029628296
20,hmd,1,1.1773626804351807,0.9302412271499634,-1.2109755277633667,177.67138016471844,129.8909279911469,-165.11847643000172
21,controller,1,1.1773626804351807,0.9302412271499634,-1.2109755277633667,177.67138016471844,129.8909279911469,-165.11847643000172
22,hmd,1,1.1773600578308105,0.9302492141723633,-1.2109462022781372,177.67217478797184,129.88948627502867,-165.12015744802108
23,controller,1,1.1773600578308105,0.9302492141723633,-1.2109462022781372,177.67217478797184,129.88948627502867,-165.12015744802108
24,hmd,1,1.17745041847229,0.930296778678894,-1.2108248472213745,177.670051600708,129.8882873939168,-165.12059550155956
25,controller,1,1.17745041847229,0.930296778678894,-1.2108248472213745,177.670051600708,129.8882873939168,-165.12059550155956
26,hmd,1,1.1774500608444214,0.9303019046783447,-1.2107964754104614,177.66882343369832,129.8874952726852,-165.1202940910473
27,controller,1,1.1774500608444214,0.9303019046783447,-1.2107964754104614,177.66882343369832,129.8874952726852,-165.1202940910473
28,hmd,1,1.1773451566696167,0.9301791191101074,-1.2110270261764526,177.67099953740737,129.8881316463313,-165.12191702680815
29,controller,1,1.1773451566696167,0.9301791191101074,-1.2110270261764526,177.67099953740737,129.8881316463313,-165.12191702680815
30,hmd,1,1.1774057149887085,0.93028724193573,-1.2108529806137085,177.66717665508773,129.88727923499385,-165.11908496973686
31,controller,1,1.1774057149887085,0.93028724193573,-1.2108529806137085,177.66717665508773,129.88727923499385,-165.11908496973686
32,hmd,1,1.1772754192352295,0.9301421642303467,-1.2111130952835083,177.67164378144915,129.88950728398163,-165.11884117415252
33,controller,1,1.1772754192352295,0.9301421642303467,-1.2111130952835083,177.67164378144915,129.88950728398163,-165.11884117415252
34,hmd,1,1.177325963973999,0.9302562475204468,-1.2109578847885132,177.66731026891787,129.88718956534873,-165.11431644853235
35,controller,1,1.177325963973999,0.9302562475204468,-1.2109578847885132,177.66731026891787,129.88718956534873,-165.11431644853235
36,hmd,1,1.1772558689117432,0.9301583766937256,-1.2111455202102661,177.66825537334125,129.89072686162098,-165.11413866693354
37,controller,1,1.1772558689117432,0.9301583766937256,-1.2111455202102661,177.66825537334125,129.89072686162098,-165.11413866693354
38,hmd,1,1.1773320436477661,0.930261492729187,-1.210922360420227,177.667201129631,129.88859102561855,-165.11518958589016
39,controller,1,1.1773320436477661,0.930261492729187,-1.210922360420227,177.667201129631,129.88859102561855,-165.11518958589016
40,hmd,1,1.1773282289505005,0.9302701950073242,-1.210896611213684,177.66691144929828,129.88859321645555,-165.1157319090942
41,controller,1,1.1773282289505005,0.9302701950073242,-1.210896611213684,177.66691144929828,129.88859321645555,-165.1157319090942
42,hmd,1,1.1772994995117188,0.9302538633346558,-1.2109719514846802,177.66633492357008,129.88691664336451,-165.11414285002846
43,controller,1,1.1772994995117188,0.9302538633346558,-1.2109719514846802,177.66633492357008,129.88691664336451,-165.11414285002846
44,hmd,1,1.1772923469543457,0.9302622079849243,-1.2109538316726685,177.66689896279252,129.88725693472912,-165.11571342293107
45,controller,1,1.1772923469543457,0.9302622079849243,-1.2109538316726685,177.66689896279252,129.88725693472912,-165.11571342293107
46,hmd,1,1.177281379699707,0.9302408695220947,-1.211001992225647,177.66345855464678,129.88633977329044,-165.11206386186646
47,controller,1,1.177281379699707,0.9302408695220947,-1.211001992225647,177.66345855464678,129.88633977329044,-165.11206386186646
48,hmd,1,1.177276372909546,0.9302473068237305,-1.2109800577163696,177.6638110680537,129.88623128580636,-165.1134731196131
49,controller,1,1.177276372909546,0.9302473068237305,-1.2109800577163696,177.6638110680537,129.88623128580636,-165.1134731196131
50,hmd,1,1.1773568391799927,0.9302541017532349,-1.21084725856781,177.6628142746786,129.88527907146286,-165.1166444260944
51,controller,1,1.1773568391799927,0.9302541017532349,-1.21084725856781,177.6628142746786,129.88527907146286,-165.1166444260944
52,hmd,1,1.1773618459701538,0.9302573204040527,-1.210821270942688,177.66142422437775,129.8864264287038,-165.11585179448576
53,controller,1,1.1773618459701538,0.9302573204040527,-1.210821270942688,177.66142422437775,129.8864264287038,-165.11585179448576
54,hmd,1,1.177290916442871,0.9301304817199707,-1.2110601663589478,177.66200208172774,129.8885517838011,-165.1136659202283
55,controller,1,1.177290916442871,0.9301304817199707,-1.2110601663589478,177.66200208172774,129.8885517838011,-165.1136659202283
56,hmd,1,1.1773476600646973,0.9302434921264648,-1.210905909538269,177.6582210861861,129.88626160058138,-165.110350978378
57,controller,1,1.1773476600646973,0.9302434921264648,-1.210905909538269,177.6582210861861,129.88626160058138,-165.110350978378
58,hmd,1,1.177368402481079,0.9301745891571045,-1.2110737562179565,177.65523886901624,129.88648737661333,-165.10910633344636
59,controller,1,1.177368402481079,0.9301745891571045,-1.2110737562179565,177.65523886901624,129.88648737661333,-165.10910633344636
60,hmd,1,1.177451491355896,0.9303226470947266,-1.2108818292617798,177.65237274047098,129.88422778242875,-165.10682812063848
61,controller,1,1.177451491355896,0.9303226470947266,-1.2108818292617798,177.65237274047098,129.88422778242875,-165.10682812063848
62,hmd,1,1.1773924827575684,0.9302339553833008,-1.211074709892273,177.65472696067891,129.88689198681337,-165.1079761278454
63,controller,1,1.1773924827575684,0.9302339553833008,-1.211074709892273,177.65472696067891,129.88689198681337,-165.1079761278454
64,hmd,1,1.1774942874908447,0.9303650856018066,-1.2108529806137085,177.65428876919083,129.88515504096395,-165.10845664501258
65,controller,1,1.1774942874908447,0.9303650856018066,-1.2108529806137085,177.65428876919083,129.88515504096395,-165.10845664501258
66,hmd,1,1.177311897277832,0.9301893711090088,-1.2111784219741821,177.65917646110861,129.88896738649152,-165.1077702325853
67,controller,1,1.177311897277832,0.9301893711090088,-1.2111784219741821,177.65917646110861,129.88896738649152,-165.1077702325853
68,hmd,1,1.1774135828018188,0.930316686630249,-1.2109524011611938,177.6563500619109,129.88656914477306,-165.10639857606043
69,controller,1,1.1774135828018188,0.930316686630249,-1.2109524011611938,177.6563500619109,129.88656914477306,-165.10639857606043
70,hmd,1,1.177430510520935,0.930329442024231,-1.2109402418136597,177.65534157002503,129.88649962219458,-165.10625563611765
71,controller,1,1.177430510520935,0.930329442024231,-1.2109402418136597,177.65534157002503,129.88649962219458,-165.10625563611765
72,hmd,1,1.1773967742919922,0.9302736520767212,-1.2109278440475464,177.65726127828466,129.88767182771076,-165.11038547658993
73,controller,1,1.1773967742919922,0.9302736520767212,-1.2109278440475464,177.65726127828466,129.88767182771076,-165.11038547658993
74,hmd,1,1.1774108409881592,0.9302817583084106,-1.2109097242355347,177.65622659966047,129.88824004983852,-165.1097104566083
75,controller,1,1.1774108409881592,0.9302817583084106,-1.2109097242355347,177.65622659966047,129.88824004983852,-165.1097104566083
76,hmd,1,1.1773645877838135,0.9302613735198975,-1.2109588384628296,177.65596762655403,129.88759444154556,-165.1072821096124
77,controller,1,1.1773645877838135,0.9302613735198975,-1.2109588384628296,177.65596762655403,129.88759444154556,-165.1072821096124
78,hmd,1,1.1773762702941895,0.9302722215652466,-1.210945725440979,177.65573233789408,129.8888773637919,-165.10712172781982
79,controller,1,1.1773762702941895,0.9302722215652466,-1.210945725440979,177.65573233789408,129.8888773637919,-165.10712172781982
80,hmd,1,1.1774559020996094,0.9303240776062012,-1.2109490633010864,177.65293583750073,129.8877935370067,-165.10432757014522
81,controller,1,1.1774559020996094,0.9303240776062012,-1.2109490633010864,177.65293583750073,129.8877935370067,-165.10432757014522
82,hmd,1,1.177478551864624,0.9303394556045532,-1.2109352350234985,177.6539539262067,129.8874169000223,-165.10514158674104
83,controller,1,1.177478551864624,0.9303394556045532,-1.2109352350234985,177.6539539262067,129.8874169000223,-165.10514158674104
84,hmd,1,1.1774070262908936,0.9302949905395508,-1.21100914478302,177.65751127932847,129.88872466704322,-165.106583842372
85,controller,1,1.1774070262908936,0.9302949905395508,-1.21100914478302,177.65751127932847,129.88872466704322,-165.106583842372
86,hmd,1,1.177422046661377,0.9303101301193237,-1.2109957933425903,177.65837402936342,129.88903389541946,-165.1085153724233
87,controller,1,1.177422046661377,0.9303101301193237,-1.2109957933425903,177.65837402936342,129.88903389541946,-165.1085153724233
88,hmd,1,1.1774896383285522,0.9303233623504639,-1.2108088731765747,177.6593963375009,129.89042745635732,-165.1133231412711
89,controller,1,1.1774896383285522,0.9303233623504639,-1.2108088731765747,177.6593963375009,129.89042745635732,-165.1133231412711
90,hmd,1,1.1775052547454834,0.9303345680236816,-1.21078622341156,177.65859384737138,129.890283131828,-165.11259409653252
91,controller,1,1.1775052547454834,0.9303345680236816,-1.21078622341156,177.65859384737138,129.890283131828,-165.11259409653252
92,hmd,1,1.177408218383789,0.9302003383636475,-1.2110487222671509,177.66082758747248,129.8907156749503,-165.11314187293277
93,controller,1,1.177408218383789,0.9302003383636475,-1.2110487222671509,177.66082758747248,129.8907156749503,-165.11314187293277
94,hmd,1,1.1775074005126953,0.9303544759750366,-1.2108150720596313,177.66012083171535,129.887569405359,-165.11304878375282
95,controller,1,1.1775074005126953,0.9303544759750366,-1.2108150720596313,177.66012083171535,129.887569405359,-165.11304878375282
96,hmd,1,1.1774234771728516,0.930263876914978,-1.2109957933425903,177.66427273140314,129.89097803215748,-165.11404509921087
97,controller,1,1.1774234771728516,0.930263876914978,-1.2109957933425903,177.66427273140314,129.89097803215748,-165.11404509921087
98,hmd,1,1.1775137186050415,0.9303666353225708,-1.2107902765274048,177.66477185575076,129.8889755641642,-165.1171337964918
99,controller,1,1.1775137186050415,0.9303666353225708,-1.2107902765274048,177.66477185575076,129.8889755641642,-165.1171337964918
100,hmd,1,1.1773879528045654,0.9302587509155273,-1.211001992225647,177.66771383124086,129.8919581765435,-165.11796916232595
101,controller,1,1.1773879528045654,0.9302587509155273,-1.211001992225647,177.66771383124086,129.8919581765435,-165.11796916232595
102,hmd,1,1.1774871349334717,0.9303643703460693,-1.2107707262039185,177.66706402096074,129.89018931335605,-165.1193608197452
103,controller,1,1.1774871349334717,0.9303643703460693,-1.2107707262039185,177.66706402096074,129.89018931335605,-165.1193608197452
104,hmd,1,1.1775014400482178,0.9303847551345825,-1.21074640750885,177.66534980397415,129.89053840745154,-165.11718571093263
105,controller,1,1.1775014400482178,0.9303847551345825,-1.21074640750885,177.66534980397415,129.89053840745154,-165.11718571093263
106,hmd,1,1.177442193031311,0.930349588394165,-1.2108110189437866,177.66545166776712,129.89018454063842,-165.1168967025169
107,controller,1,1.177442193031311,0.930349588394165,-1.2108110189437866,177.66545166776712,129.89018454063842,-165.1168967025169
108,hmd,1,1.1774566173553467,0.9303739070892334,-1.2107826471328735,177.66532934410574,129.8908148499948,-165.11691183146206
109,controller,1,1.1774566173553467,0.9303739070892334,-1.2107826471328735,177.66532934410574,129.8908148499948,-165.11691183146206
110,hmd,1,1.177638053894043,0.9304195642471313,-1.2107380628585815,177.65935609800403,129.88846043081264,-165.11721057897498
111,controller,1,1.177638053894043,0.9304195642471313,-1.2107380628585815,177.65935609800403,129.88846043081264,-165.11721057897498
112,hmd,1,1.1776649951934814,0.9304407835006714,-1.2107137441635132,177.6604179561519,129.88760395117512,-165.11887731392426
113,controller,1,1.1776649951934814,0.9304407835006714,-1.2107137441635132,177.6604179561519,129.88760395117512,-165.11887731392426
114,hmd,1,1.1777880191802979,0.9304704666137695,-1.2106655836105347,177.65825738944932,129.8853426015009,-165.11947617193874
115,controller,1,1.1777880191802979,0.9304704666137695,-1.2106655836105347,177.65825738944932,129.8853426015009,-165.11947617193874
116,hmd,1,1.1778228282928467,0.9304933547973633,-1.2106479406356812,177.65558134958255,129.88622885224763,-165.11914661414116
117,controller,1,1.1778228282928467,0.9304933547973633,-1.2106479406356812,177.65558134958255,129.88622885224763,-165.11914661414116
118,hmd,1,1.1775970458984375,0.9303905963897705,-1.2107731103897095,177.66488641712655,129.88981013437746,-165.12163756359314
119,controller,1,1.1775970458984375,0.9303905963897705,-1.2107731103897095,177.66488641712655,129.88981013437746,-165.12163756359314
120,hmd,1,1.1776185035705566,0.9304144382476807,-1.2107468843460083,177.6672087160716,129.88939367098266,-165.12383186941275
121,controller,1,1.1776185035705566,0.9304144382476807,-1.2107468843460083,177.6672087160716,129.88939367098266,-165.12383186941275
122,hmd,1,1.1774866580963135,0.9302983283996582,-1.2109681367874146,177.67242155466062,129.89346624147035,-165.12540542886654
123,controller,1,1.1774866580963135,0.9302983283996582,-1.2109681367874146,177.67242155466062,129.89346624147035,-165.12540542886654
124,hmd,1,1.1775668859481812,0.9304009675979614,-1.2107921838760376,177.66941728318548,129.89275115698285,-165.12499248774915
125,controller,1,1.1775668859481812,0.9304009675979614,-1.2107921838760376,177.66941728318548,129.89275115698285,-165.12499248774915
126,hmd,1,1.1773920059204102,0.9302430152893066,-1.2110720872879028,177.67260890818164,129.8950842052916,-165.12336562455891
127,controller,1,1.1773920059204102,0.9302430152893066,-1.2110720872879028,177.67260890818164,129.8950842052916,-165.12336562455891
128,hmd,1,1.1774952411651611,0.9303841590881348,-1.2108417749404907,177.67070743643603,129.8934636613188,-165.1221940944841
129,controller,1,1.1774952411651611,0.9303841590881348,-1.2108417749404907,177.67070743643603,129.8934636613188,-165.1221940944841
130,hmd,1,1.177515983581543,0.9302854537963867,-1.2110596895217896,177.6676495859681,129.89303726424498,-165.11916042377973
131,controller,1,1.177515983581543,0.9302854537963867,-1.2110596895217896,177.6676495859681,129.89303726424498,-165.11916042377973
132,hmd,1,1.1776419878005981,0.9304201602935791,-1.2108017206192017,177.66634495749182,129.8915824802776,-165.12085609674392
133,controller,1,1.1776419878005981,0.9304201602935791,-1.2108017206192017,177.66634495749182,129.8915824802776,-165.12085609674392
134,hmd,1,1.1773779392242432,0.9302272796630859,-1.2111214399337769,177.67522427152701,129.89662294073426,-165.1205918007754
135,controller,1,1.1773779392242432,0.9302272796630859,-1.2111214399337769,177.67522427152701,129.89662294073426,-165.1205918007754
136,hmd,1,1.1774811744689941,0.9303652048110962,-1.210858941078186,177.6723088217697,129.8936114656804,-165.12007373687368
137,controller,1,1.1774811744689941,0.9303652048110962,-1.210858941078186,177.6723088217697,129.8936114656804,-165.12007373687368
138,hmd,1,1.1773076057434082,0.9302061796188354,-1.2111443281173706,177.67807025041063,129.89609884569387,-165.12067582011983
139,controller,1,1.1773076057434082,0.9302061796188354,-1.2111443281173706,177.67807025041063,129.89609884569387,-165.12067582011983
140,hmd,1,1.1773948669433594,0.9303046464920044,-1.210903286933899,177.67847244629397,129.89435838997997,-165.1237433492522
141,controller,1,1.1773948669433594,0.9303046464920044,-1.210903286933899,177.67847244629397,129.89435838997997,-165.1237433492522
142,hmd,1,1.1773992776870728,0.9303160905838013,-1.2108646631240845,177.6778962758645,129.894892925863,-165.12321709560734
143,controller,1,1.1773992776870728,0.9303160905838013,-1.2108646631240845,177.6778962758645,129.894892925863,-165.12321709560734
144,hmd,1,1.1775963306427002,0.9303864240646362,-1.2107948064804077,177.66773278028487,129.89037213451405,-165.11964400512016
145,controller,1,1.1775963306427002,0.9303864240646362,-1.2107948064804077,177.66773278028487,129.89037213451405,-165.11964400512016
146,hmd,1,1.177617073059082,0.9303989410400391,-1.2107633352279663,177.66778553756185,129.89030652544446,-165.11910442793615
147,controller,1,1.177617073059082,0.9303989410400391,-1.2107633352279663,177.66778553756185,129.89030652544446,-165.11910442793615
148,hmd,1,1.1777400970458984,0.9304388761520386,-1.2107092142105103,177.66115435269333,129.88920529357014,-165.11530193352658
149,controller,1,1.1777400970458984,0.9304388761520386,-1.2107092142105103,177.66115435269333,129.88920529357014,-165.11530193352658
150,hmd,1,1.177767276763916,0.9304543733596802,-1.2106891870498657,177.66312821223238,129.8887087845294,-165.11842851415796
151,controller,1,1.177767276763916,0.9304543733596802,-1.2106891870498657,177.66312821223238,129.8887087845294,-165.11842851415796
152,hmd,1,1.1776350736618042,0.9303798675537109,-1.2107120752334595,177.67109868106706,129.89076003689206,-165.12172425506012
153,controller,1,1.1776350736618042,0.9303798675537109,-1.2107120752334595,177.67109868106706,129.89076003689206,-165.12172425506012
154,hmd,1,1.1776577234268188,0.9303889274597168,-1.2106908559799194,177.66967852305584,129.89155133643018,-165.12041933246107
155,controller,1,1.1776577234268188,0.9303889274597168,-1.2106908559799194,177.66967852305584,129.89155133643018,-165.12041933246107
156,hmd,1,1.177816390991211,0.9303979873657227,-1.2105892896652222,177.66771126370537,129.8910829191387,-165.12337720144367
157,controller,1,1.177816390991211,0.9303979873657227,-1.2105892896652222,177.66771126370537,129.8910829191387,-165.12337720144367
158,hmd,1,1.1778502464294434,0.9304041862487793,-1.2105671167373657,177.6703034458196,129.89002914379913,-165.1258831892197
159,controller,1,1.1778502464294434,0.9304041862487793,-1.2105671167373657,177.6703034458196,129.89002914379913,-165.1258831892197
160,hmd,1,1.177682638168335,0.9303641319274902,-1.2106658220291138,177.67798803473542,129.892000343708,-165.12634865882742
161,controller,1,1.177682638168335,0.9303641319274902,-1.2106658220291138,177.67798803473542,129.892000343708,-165.12634865882742
162,hmd,1,1.1776978969573975,0.9303741455078125,-1.2106512784957886,177.6772422568507,129.89288655369413,-165.12721777347502
163,controller,1,1.1776978969573975,0.9303741455078125,-1.2106512784957886,177.6772422568507,129.89288655369413,-165.12721777347502
164,hmd,1,1.1774780750274658,0.9302067756652832,-1.210936188697815,177.6840127180003,129.8957850703914,-165.12783266508902
165,controller,1,1.1774780750274658,0.9302067756652832,-1.210936188697815,177.6840127180003,129.8957850703914,-165.12783266508902
166,hmd,1,1.1775445938110352,0.9303724765777588,-1.2107559442520142,177.67975177317112,129.89408323838376,-165.12490117043447
167,controller,1,1.1775445938110352,0.9303724765777588,-1.2107559442520142,177.67975177317112,129.89408323838376,-165.12490117043447
168,hmd,1,1.1774306297302246,0.9302890300750732,-1.2109049558639526,177.68218962880596,129.89677890867864,-165.12485332008225
169,controller,1,1.1774306297302246,0.9302890300750732,-1.2109049558639526,177.68218962880596,129.89677890867864,-165.12485332008225
170,hmd,1,1.1774979829788208,0.9304167032241821,-1.210711121559143,177.68153523123604,129.89558218473465,-165.12476275801288
171,controller,1,1.1774979829788208,0.9304167032241821,-1.210711121559143,177.68153523123604,129.89558218473465,-165.12476275801288
172,hmd,1,1.1773600578308105,0.9302887916564941,-1.2109566926956177,177.68523417530878,129.9003458755314,-165.1245066852905
173,controller,1,1.1773600578308105,0.9302887916564941,-1.2109566926956177,177.68523417530878,129.9003458755314,-165.1245066852905
174,hmd,1,1.1774301528930664,0.9303956031799316,-1.2107301950454712,177.682991588607,129.89794895043255,-165.1262715018929
175,controller,1,1.1774301528930664,0.9303956031799316,-1.2107301950454712,177.682991588607,129.89794895043255,-165.1262715018929
176,hmd,1,1.1774489879608154,0.9302911758422852,-1.2109864950180054,177.67852476696325,129.89705938786472,-165.1244205453564
177,controller,1,1.1774489879608154,0.9302911758422852,-1.2109864950180054,177.67852476696325,129.89705938786472,-165.1244205453564
178,hmd,1,1.1775225400924683,0.9304171800613403,-1.210785984992981,177.67551451210042,129.89471977183985,-165.1245355594193
179,controller,1,1.1775225400924683,0.9304171800613403,-1.210785984992981,177.67551451210042,129.89471977183985,-165.1245355594193
180,hmd,1,1.177436351776123,0.9303286075592041,-1.2109705209732056,177.6769035311629,129.89621828988473,-165.12483371554862
181,controller,1,1.177436351776123,0.9303286075592041,-1.2109705209732056,177.6769035311629,129.89621828988473,-165.12483371554862
182,hmd,1,1.1775281429290771,0.9304617643356323,-1.2107311487197876,177.67900402773054,129.89367514941097,-165.12825211109225
183,controller,1,1.1775281429290771,0.9304617643356323,-1.2107311487197876,177.67900402773054,129.89367514941097,-165.12825211109225
184,hmd,1,1.177355170249939,0.9303128719329834,-1.2110191583633423,177.68321813508268,129.8970592600509,-165.12900663932288
185,controller,1,1.177355170249939,0.9303128719329834,-1.2110191583633423,177.68321813508268,129.8970592600509,-165.12900663932288
186,hmd,1,1.177443504333496,0.9304139614105225,-1.2107731103897095,177.68310452681703,129.89452492935516,-165.13149282286312
187,controller,1,1.177443504333496,0.9304139614105225,-1.2107731103897095,177.68310452681703,129.89452492935516,-165.13149282286312
188,hmd,1,1.1774332523345947,0.9304258823394775,-1.2107583284378052,177.68206085979332,129.8946207420721,-165.1315760698451
189,controller,1,1.1774332523345947,0.9304258823394775,-1.2107583284378052,177.68206085979332,129.8946207420721,-165.1315760698451
190,hmd,1,1.1773402690887451,0.93033766746521,-1.2108994722366333,177.68399070056486,129.89455290084294,-165.13245863181206
191,controller,1,1.1773402690887451,0.93033766746521,-1.2108994722366333,177.68399070056486,129.89455290084294,-165.13245863181206
192,hmd,1,1.1773276329040527,0.9303455352783203,-1.210889458656311,177.683341559691,129.89471170118742,-165.13103500860217
193,controller,1,1.1773276329040527,0.9303455352783203,-1.210889458656311,177.683341559691,129.89471170118742,-165.13103500860217
194,hmd,1,1.1773552894592285,0.930355429649353,-1.2109030485153198,177.68342754206253,129.89404770994702,-165.13302573537538
195,controller,1,1.1773552894592285,0.930355429649353,-1.2109030485153198,177.68342754206253,129.89404770994702,-165.13302573537538
196,hmd,1,1.1773474216461182,0.9303684234619141,-1.2108947038650513,177.68565415063594,129.89367541530243,-165.1351344473286
197,controller,1,1.1773474216461182,0.9303684234619141,-1.2108947038650513,177.68565415063594,129.89367541530243,-165.1351344473286
198,hmd,1,1.177329659461975,0.9303504228591919,-1.2109285593032837,177.68477619410314,129.89268690324678,-165.13513185346923
199,controller,1,1.177329659461975,0.9303504228591919,-1.2109285593032837,177.68477619410314,129.89268690324678,-165.13513185346923
200,hmd,1,1.1773223876953125,0.930362343788147,-1.2109218835830688,177.68349632144404,129.89405995525254,-165.13299623712558
201,controller,1,1.1773223876953125,0.930362343788147,-1.2109218835830688,177.68349632144404,129.89405995525254,-165.13299623712558
202,hmd,1,1.1773724555969238,0.9302295446395874,-1.2108746767044067,177.6854320148858,129.89584058287642,-165.13998570857225
203,controller,1,1.1773724555969238,0.9302295446395874,-1.2108746767044067,177.6854320148858,129.89584058287642,-165.13998570857225
204,hmd,1,1.1773712635040283,0.9302316904067993,-1.2108527421951294,177.6842597735419,129.89456557606627,-165.1388422885005
205,controller,1,1.1773712635040283,0.9302316904067993,-1.2108527421951294,177.6842597735419,129.89456557606627,-165.1388422885005
206,hmd,1,1.177370309829712,0.9302698373794556,-1.2109001874923706,177.6842974263329,129.89502878890158,-165.1374844649154
207,controller,1,1.177370309829712,0.9302698373794556,-1.2109001874923706,177.6842974263329,129.89502878890158,-165.1374844649154
208,hmd,1,1.1773701906204224,0.9302713871002197,-1.2108880281448364,177.68118884097623,129.8960012290466,-165.13448678152983
209,controller,1,1.1773701906204224,0.9302713871002197,-1.2108880281448364,177.68118884097623,129.8960012290466,-165.13448678152983
